Id de contacto,Encuesta: Id.,Codigo de Cliente,Estado,Localidad,Edad,Sexo,Habla lengua indigena?,Temporalidad de Ingresos,Tiene cuenta bancaria?,Credito Activo?,Apoyo Programas,Remesas,Actividad Economica Principal,Tiene Cultivo,Tipo de cultivo,Parcelas Terreno,Animales,Numero vacas,Numero puercos borregos,Numero aves otros,Cuartos en la Casa,Material de Vivienda,Cuenta con Luz Electrica,Fuente de Iluminacion,Gasto Fuente de Iluminacion,Donde se consigue fuente de iluminacion,Aparatos que comprara con luz,Proveniencia agua para beber,Acceso transporte,Nombre de la cuenta
0031M00002qCHvP,a0s1M00000FqPH9,05-034-0222-002,Coahuila de Zaragoza,Santa Anita,47,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,100,,Ventilador;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qCHvZ,a0s1M00000FqPHE,05-034-0222-001,Coahuila de Zaragoza,Santa Anita,52,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qCQ3E,a0s1M00000FqPO0,05-034-0222-012,Coahuila de Zaragoza,Santa Anita,46,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,130,,Television;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qCQ3J,a0s1M00000FqPO5,05-034-0010-006,Coahuila de Zaragoza,Cerros de Leija,54,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,150,,Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qDMlj,a0s1M00000FqTS2,19-017-0077-001,Nuevo Le—n,Pablillo,58,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,No tiene,,,,3 o mas,Madera y techo de l‡mina,NO,Pila / Bater’a / Acumulador,300,,Television;Refrigerador;Licuadora;Otros Aparatos,Compra de Garraf—n,Veh’culo propio,Aramberri ILUCentro
0031M00002qDMkg,a0s1M00000FqTRi,19-017-0001-008,Nuevo Le—n,Galeana,47,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,No tiene,,,,1 cuarto,Madera y techo de l‡mina,NO,Generador,300,,Television;Radio;Refrigerador;Licuadora;Otros Aparatos,Compra de Garraf—n,Veh’culo propio,Aramberri ILUCentro
0031M00002qDMlA,a0s1M00000FqTRs,19-017-0014-002,Nuevo Le—n,Brownsville,52,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Propiedad familiar,No tiene,,,,2 cuartos,Tabique y loza de cemento,NO,Pila / Bater’a / Acumulador,300,,Refrigerador;Otros Aparatos,Compra de Garraf—n,Veh’culo propio,Aramberri ILUCentro
0031M00002qDMkl,a0s1M00000FqTRn,19-017-0104-001,Nuevo Le—n,La Primavera (El Charco),45,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,Menos de 1 hect‡rea,Granos b‡sicos,Propiedad familiar,Borregos / Puercos / Cabras,,,,1 cuarto,Madera y techo de l‡mina,NO,Generador,350,,Television;Radio;Refrigerador;Licuadora;Otros Aparatos,Compra de Garraf—n,Veh’culo propio,Aramberri ILUCentro
0031M00002qDJA0,a0s1M00000FqTNf,19-014-0417-001,Nuevo Le—n,Majada de Rodr’guez,32,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,Otro,No tiene,Aramberri ILUCentro
0031M00002qDJBD,a0s1M00000FqTO9,19-017-0599-002,Nuevo Le—n,Puerto de Nopalillos,48,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qDJAK,a0s1M00000FqTNp,19-014-0164-002,Nuevo Le—n,Santa Rita,60,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Propiedad familiar,No tiene,,,,3 o mas,Tabique y loza de cemento,NO,Pila / Bater’a / Acumulador,150,,Refrigerador;Ventilador,Otro,Veh’culo propio,Aramberri ILUCentro
0031M00002qDJAj,a0s1M00000FqTNz,19-017-0122-002,Nuevo Le—n,San Antonio del Salero,58,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qDJB8,a0s1M00000FqTO4,19-017-0122-001,Nuevo Le—n,San Antonio del Salero,27,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Radio,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qDJBS,a0s1M00000FqTOE,19-017-0599-001,Nuevo Le—n,Puerto de Nopalillos,25,Femenino,NO,Constante,NO,NO,PROSPERA,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Madera y techo de l‡mina,NO,Pila / Bater’a / Acumulador,130,,Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qDJAA,a0s1M00000FqTNk,19-014-0417-002,Nuevo Le—n,Majada de Rodr’guez,27,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique y loza de cemento,NO,Pila / Bater’a / Acumulador,130,,Television;Ventilador,Otro,No tiene,Aramberri ILUCentro
0031M00002qDJAZ,a0s1M00000FqTNu,19-014-0164-004,Nuevo Le—n,Santa Rita,81,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,3 o mas,Tabique y loza de cemento,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiDo,a0s1M00000FqWbL,05-034-0045-003,Coahuila de Zaragoza,El Quelital,63,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFxpW,a0s1M00000FqX0U,05-034-0045-022,Coahuila de Zaragoza,El Quelital,50,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,150,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFljR,a0s1M00000FqWsz,05-034-0045-015,Coahuila de Zaragoza,El Quelital,56,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFljl,a0s1M00000FqWt9,05-034-0045-017,Coahuila de Zaragoza,El Quelital,46,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVr2,a0s1M00000FqWDL,05-034-0226-003,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),63,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,125,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVrC,a0s1M00000FqWDQ,05-034-0226-002,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),37,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiDy,a0s1M00000FqWbQ,05-034-0045-002,Coahuila de Zaragoza,El Quelital,53,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,150,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVs5,a0s1M00000FqWDf,05-034-0226-008,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),64,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,135,,Refrigerador;Ventilador;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiQ4,a0s1M00000FqWbz,05-034-0045-013,Coahuila de Zaragoza,El Quelital,59,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVqO,a0s1M00000FqWD6,05-034-0226-007,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),69,Masculino,NO,Temporal,NO,NO,70 y M‡s; Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,160,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFiF6,a0s1M00000FqWbp,05-034-0045-005,Coahuila de Zaragoza,El Quelital,68,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,150,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFyXn,a0s1M00000FqX1s,05-034-0045-012,Coahuila de Zaragoza,El Quelital,58,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVqs,a0s1M00000FqWDG,05-034-0226-009,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),62,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,155,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFlis,a0s1M00000FqWsk,05-034-0045-010,Coahuila de Zaragoza,El Quelital,79,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFlj2,a0s1M00000FqWsp,05-034-0045-009,Coahuila de Zaragoza,El Quelital,67,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Trabajo por temporada,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Otro,120,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFljq,a0s1M00000FqWtE,05-034-0045-021,Coahuila de Zaragoza,El Quelital,44,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,125,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFlin,a0s1M00000FqWsf,05-034-0045-011,Coahuila de Zaragoza,El Quelital,54,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Ventilador;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiED,a0s1M00000FqWba,05-034-0045-008,Coahuila de Zaragoza,El Quelital,75,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFljH,a0s1M00000FqWsu,05-034-0045-001,Coahuila de Zaragoza,El Quelital,57,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,100,,Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFVrR,a0s1M00000FqWDV,05-034-0226-012,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),59,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,110,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVqd,a0s1M00000FqWDB,05-034-0226-010,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),41,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVpf,a0s1M00000FqWCr,05-034-0226-004,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),48,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Television;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFljb,a0s1M00000FqWt4,05-034-0045-014,Coahuila de Zaragoza,El Quelital,81,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Ventilador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFVqJ,a0s1M00000FqWD1,05-034-0226-006,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),55,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,150,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiEh,a0s1M00000FqWbk,05-034-0045-006,Coahuila de Zaragoza,El Quelital,56,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFiFB,a0s1M00000FqWbu,05-034-0045-016,Coahuila de Zaragoza,El Quelital,68,Femenino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,3 o mas,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVpz,a0s1M00000FqWCw,05-034-0226-005,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),58,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,100,,Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFlkF,a0s1M00000FqWtO,05-034-0045-020,Coahuila de Zaragoza,El Quelital,73,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique y loza de cemento,NO,Otro,150,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFxzq,a0s1M00000FqX0f,05-034-0045-018,Coahuila de Zaragoza,El Quelital,60,Masculino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Television;Refrigerador,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFVrl,a0s1M00000FqWDa,05-034-0226-011,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),70,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,1 cuarto,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,165,,Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFiE8,a0s1M00000FqWbV,05-034-0045-004,Coahuila de Zaragoza,El Quelital,38,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,SI,,,,,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qFiES,a0s1M00000FqWbf,05-034-0045-007,Coahuila de Zaragoza,El Quelital,25,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Trabajo por temporada,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qFlk0,a0s1M00000FqWtJ,05-034-0045-019,Coahuila de Zaragoza,El Quelital,47,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5J,a0s1M00000FqbqN,05-034-0226-013,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),78,Masculino,NO,Temporal,NO,NO,70 y M‡s,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,1 cuarto,Madera o carrizo y techo de cart—n o palma,NO,Pila / Bater’a / Acumulador,100,,Television;Radio,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qy6pA,a0s1M00000Fqbx5,05-034-0225-003,Coahuila de Zaragoza,El Colorado,66,Femenino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,158,,Television;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5n,a0s1M00000Fqbqc,05-034-0225-010,Coahuila de Zaragoza,El Colorado,59,Masculino,NO,Temporal,NO,NO,Ninguno,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Le–a / Ocote,100,,Television;Radio;Ventilador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5T,a0s1M00000FqbqS,05-034-0226-014,Coahuila de Zaragoza,Sierra Mojada Dos (Cornelio Obispo Tovar),44,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Velas,145,,Television;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5s,a0s1M00000Fqbqh,05-034-0225-013,Coahuila de Zaragoza,El Colorado,29,Masculino,NO,Temporal,NO,NO,Ninguno,No,Trabajo por temporada,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,128,,Television;Licuadora,De un pozo o manantial (sin hervir),Veh’culo propio,Aramberri ILUCentro
0031M00002qxx6M,a0s1M00000Fqbqw,05-034-0045-024,Coahuila de Zaragoza,El Quelital,39,Femenino,NO,Constante,NO,NO,Ninguno,No,Trabajo salario constante,No tiene,Granos b‡sicos,Acredita 1 propiedad,No tiene,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,130,,Television;Refrigerador,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5d,a0s1M00000FqbqX,05-034-0225-007,Coahuila de Zaragoza,El Colorado,29,Femenino,NO,Temporal,NO,NO,PROSPERA,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,120,,Television;Refrigerador;Licuadora,De un pozo o manantial (sin hervir),No tiene,Aramberri ILUCentro
0031M00002qxx5x,a0s1M00000Fqbqm,05-034-0225-012,Coahuila de Zaragoza,El Colorado,21,Masculino,NO,Temporal,NO,NO,PROSPERA,No,Ganaderia,No tiene,Granos b‡sicos,Acredita 1 propiedad,Vacas; Borregos / Puercos / Cabras,,,,2 cuartos,Tabique/piedra y Techo de L‡mina,NO,Pila / Bater’a / Acumulador,125,,Television;Refrigerador;Ventilador,De un pozo o manantial (sin hervir),Animales,Aramberri ILUCentro
